School Code,District Code,Region,Grade 2012,Ach 2012,Grth 2012,Grade 2011,Ach 2011,Grth 2011,Grade 2010,Ach 2010,Grth 2010,FRL 2012,FRL 2011,FRL 2010,Asian 2012,Black 2012,hisp 2012,White 2012,Asian 2011,Black 2011,hisp 2011,White 2011,Asian 2010,Black 2010,hisp 2010,White 2010
3958,3145,North Central,3,5,5,2,6,3,3,6,4,60.10%,58.6%,58.6%,0.002590674,0,0.336787565,0.621761658,0.002570694,0,0.354755784,0.604113111,0.002570694,0,0.354755784,0.604113111
6804,1420,Metro,13,12,12,12,12,12,10,12,10,16.73%,16.7%,16.7%,0.012244898,0.004081633,0.057142857,0.873469388,0.012552301,0,0.058577406,0.891213389,0.012552301,0,0.058577406,0.891213389
1914,20,Metro,7,6,6,7,7,7,7,7,6,24.43%,22.1%,22.1%,0.053745928,0.016286645,0.182410423,0.698697068,0.028787879,0.010606061,0.175757576,0.763636364,0.028787879,0.010606061,0.175757576,0.763636364
1915,2180,West Central,6,6,6,7,7,7,6,7,6,36.70%,38.8%,38.8%,0.002145923,0.006437768,0.169527897,0.800429185,0.003960396,0,0.18019802,0.79009901,0.003960396,0,0.18019802,0.79009901
1916,130,Metro,13,12,13,13,12,13,13,12,12,5.16%,4.3%,4.3%,0.14375,0.0046875,0.0546875,0.759375,0.152207002,0.00456621,0.057838661,0.753424658,0.152207002,0.00456621,0.057838661,0.753424658
8064,140,Metro,7,7,6,7,7,6,7,7,7,42.28%,46.0%,46.0%,0.018867925,0.025943396,0.191037736,0.721698113,0.023364486,0.037383178,0.203271028,0.682242991,0.023364486,0.037383178,0.203271028,0.682242991
6018,980,Pikes Peak,6,6,7,7,6,9,1,3,4,87.56%,91.0%,91.0%,0.037470726,0.152224824,0.475409836,0.297423888,0.030042918,0.126609442,0.538626609,0.263948498,0.030042918,0.126609442,0.538626609,0.263948498
1925,900,Metro,9,10,8,11,10,11,9,10,9,8.84%,9.7%,9.7%,0.073664825,0.009208103,0.121546961,0.747697974,0.077464789,0.01056338,0.105633803,0.76584507,0.077464789,0.01056338,0.105633803,0.76584507
8452,2570,Southeast,9,10,6,10,10,9,9,9,9,50.78%,45.7%,45.7%,0.067357513,0.015544041,0.25388601,0.652849741,0.060301508,0.010050251,0.291457286,0.633165829,0.060301508,0.010050251,0.291457286,0.633165829
1928,880,Metro,6,2,7,6,2,10,7,2,12,98.06%,96.7%,96.7%,0.007707129,0.038535645,0.894026975,0.026974952,0.005736138,0.017208413,0.900573614,0.036328872,0.005736138,0.017208413,0.900573614,0.036328872
1934,900,Metro,9,9,9,10,9,9,10,10,9,6.53%,4.8%,4.8%,0.025125628,0.012562814,0.128140704,0.801507538,0.021834061,0.015283843,0.137554585,0.796943231,0.021834061,0.015283843,0.137554585,0.796943231
6952,990,Pikes Peak,3,6,3,3,6,3,6,6,4,66.57%,60.5%,60.5%,0.005865103,0.064516129,0.299120235,0.507331378,0.006872852,0.096219931,0.261168385,0.529209622,0.006872852,0.096219931,0.261168385,0.529209622
1936,2020,Northwest,6,6,9,6,4,7,2,6,3,54.88%,54.2%,54.2%,0,0,0.358974359,0.597069597,0,0.002631579,0.310526316,0.644736842,0,0.002631579,0.310526316,0.644736842
1937,20,Metro,9,10,7,11,11,10,12,9,9,4.55%,4.4%,4.4%,0.089184061,0.0056926,0.077798861,0.806451613,0.052724077,0.001757469,0.075571178,0.864674868,0.052724077,0.001757469,0.075571178,0.864674868
3987,880,Metro,9,8,9,10,8,10,9,7,11,31.73%,30.4%,30.4%,0.030120482,0.269076305,0.156626506,0.510040161,0.027777778,0.277777778,0.140873016,0.517857143,0.027777778,0.277777778,0.140873016,0.517857143
3988,130,Metro,5,5,6,6,6,6,6,6,6,80.13%,76.1%,76.1%,0.030694669,0.197092084,0.504038772,0.205169628,0.030050083,0.21869783,0.52754591,0.170283806,0.030050083,0.21869783,0.52754591,0.170283806
3054,123,Metro,5,3,6,1,3,2,1,3,1,93.20%,93.0%,93.0%,0.023734177,0.041139241,0.740506329,0.169303797,0.016611296,0.049833887,0.734219269,0.169435216,0.016611296,0.049833887,0.734219269,0.169435216
7833,1420,Metro,12,9,13,10,9,12,10,9,10,37.30%,31.5%,31.5%,0.03962704,0.004662005,0.130536131,0.773892774,0.022332506,0.007444169,0.141439206,0.784119107,0.022332506,0.007444169,0.141439206,0.784119107
8090,1420,Metro,6,6,6,8,6,9,7,6,7,85.01%,82.3%,82.3%,0.029585799,0.021696252,0.708086785,0.205128205,0.033755274,0.029535865,0.683544304,0.213080169,0.033755274,0.029535865,0.683544304,0.213080169
3995,900,Metro,1,1,1,1,1,1,1,1,1,63.41%,62.8%,62.8%,0.03051882,0.201085114,0.515768057,0.214309936,0.031918625,0.21957208,0.504735181,0.208347948,0.031918625,0.21957208,0.504735181,0.208347948
1948,180,Metro,3,1,5,3,1,5,5,1,6,91.35%,89.4%,89.4%,0.123755334,0.093883357,0.743954481,0.014224751,0.073243647,0.080717489,0.777279522,0.031390135,0.073243647,0.080717489,0.777279522,0.031390135
4762,880,Metro,6,3,12,5,1,7,6,2,9,99.67%,97.9%,97.9%,0.003003003,0.006006006,0.944444444,0.039039039,0.004398827,0.005865103,0.957478006,0.026392962,0.004398827,0.005865103,0.957478006,0.026392962
4000,20,Metro,1,3,3,3,5,3,5,5,5,76.10%,67.6%,67.6%,0.102725367,0.016771488,0.591194969,0.266247379,0.034623218,0.00407332,0.541751527,0.405295316,0.034623218,0.00407332,0.541751527,0.405295316
1008,3146,North Central,9,9,7,6,9,5,6,9,3,39.34%,47.6%,47.6%,0.042857143,0,0.014285714,0.914285714,0.038461538,0,0.012820513,0.935897436,0.038461538,0,0.012820513,0.935897436
3398,3080,North Central,1,3,2,1,5,3,1,5,2,71.95%,71.2%,71.2%,0.007751938,0,0.678294574,0.298449612,0.008097166,0,0.627530364,0.340080972,0.008097166,0,0.627530364,0.340080972
8102,1420,Metro,7,7,8,9,7,10,6,6,5,46.00%,45.9%,45.9%,0.023090586,0.010657194,0.360568384,0.554174067,0.025782689,0.022099448,0.360957643,0.543278085,0.025782689,0.022099448,0.360957643,0.543278085
8110,2700,Pikes Peak,6,7,6,7,7,6,6,9,3,56.91%,53.2%,53.2%,0.005934718,0,0.474777448,0.474777448,0.00591716,0,0.426035503,0.520710059,0.00591716,0,0.426035503,0.520710059
1970,130,Metro,10,9,10,9,10,10,12,10,12,8.77%,7.5%,7.5%,0.075778078,0.059539919,0.121786198,0.692828146,0.071146245,0.039525692,0.110671937,0.739130435,0.071146245,0.039525692,0.110671937,0.739130435
6068,180,Metro,11,6,13,9,6,12,10,5,12,91.59%,92.6%,92.6%,0.011185682,0.105145414,0.753914989,0.100671141,0.013333333,0.111111111,0.762222222,0.08,0.013333333,0.111111111,0.762222222,0.08
8120,2780,Northwest,6,6,5,7,6,6,2,6,3,47.85%,46.8%,46.8%,0.010752688,0,0.091397849,0.897849462,0.010526316,0.005263158,0.105263158,0.873684211,0.010526316,0.005263158,0.105263158,0.873684211
504,10,Metro,1,2,3,1,3,1,1,1,1,79.45%,78.3%,78.3%,0.017667845,0.021201413,0.699646643,0.22614841,0.036789298,0.016722408,0.642140468,0.274247492,0.036789298,0.016722408,0.642140468,0.274247492
8126,900,Metro,5,5,6,6,6,6,7,6,9,38.49%,40.0%,40.0%,0.012589928,0.017985612,0.293165468,0.64028777,0.00877193,0.024561404,0.271929825,0.668421053,0.00877193,0.024561404,0.271929825,0.668421053
8130,40,Metro,9,6,9,10,6,9,7,7,9,47.57%,48.2%,48.2%,0.006369427,0.015923567,0.506369427,0.447452229,0.004815409,0.017656501,0.505617978,0.447833066,0.004815409,0.017656501,0.505617978,0.447833066
6088,880,Metro,9,6,9,6,5,7,6,6,11,77.06%,79.1%,79.1%,0.014344262,0.233606557,0.37295082,0.31352459,0.012903226,0.225806452,0.380645161,0.288172043,0.012903226,0.225806452,0.380645161,0.288172043
9548,880,Metro,6,3,7,5,3,6,6,2,6,90.50%,95.6%,95.6%,0.007067138,0.431095406,0.385159011,0.09540636,0.003322259,0.378737542,0.441860465,0.106312292,0.003322259,0.378737542,0.441860465,0.106312292
8138,880,Metro,9,10,9,7,9,6,9,9,6,31.26%,28.4%,28.4%,0.061601643,0.104722793,0.176591376,0.59137577,0.081081081,0.118503119,0.162162162,0.577962578,0.081081081,0.118503119,0.162162162,0.577962578
1996,480,Metro,9,8,9,9,8,9,9,9,9,24.16%,22.0%,22.0%,0.0624,0.0064,0.1968,0.6624,0.062200957,0.006379585,0.205741627,0.6523126,0.062200957,0.006379585,0.205741627,0.6523126
2006,1360,West Central,9,10,6,9,10,6,7,9,6,11.52%,9.8%,9.8%,0.003490401,0,0.033158813,0.919720768,0.007233273,0.001808318,0.027124774,0.929475588,0.007233273,0.001808318,0.027124774,0.929475588
2724,2000,West Central,12,10,9,9,10,9,12,9,9,12.67%,11.3%,11.3%,0,0.013333333,0.086666667,0.853333333,0.015037594,0.015037594,0.097744361,0.804511278,0.015037594,0.015037594,0.097744361,0.804511278
6750,3100,North Central,6,8,6,6,9,5,5,7,5,26.09%,23.0%,23.0%,0.007905138,0,0.169960474,0.790513834,0,0,0.214007782,0.762645914,0,0,0.214007782,0.762645914
4062,130,Metro,6,6,7,6,6,7,8,6,9,78.39%,76.8%,76.8%,0.055276382,0.130653266,0.577889447,0.206030151,0.070032573,0.14495114,0.545602606,0.213355049,0.070032573,0.14495114,0.545602606,0.213355049
8160,250,Southeast,6,6,5,4,6,1,5,7,5,73.98%,65.8%,65.8%,0,0.01183432,0.153846154,0.798816568,0,0.013422819,0.181208054,0.765100671,0,0.013422819,0.181208054,0.765100671
4074,880,Metro,6,6,7,6,5,7,6,5,9,83.91%,82.2%,82.2%,0.033536585,0.173780488,0.56402439,0.173780488,0.04109589,0.188356164,0.511986301,0.200342466,0.04109589,0.188356164,0.511986301,0.200342466
2027,880,Metro,13,13,13,13,13,12,13,13,12,7.83%,9.1%,9.1%,0.030120482,0.027108434,0.090361446,0.774096386,0.027355623,0.03343465,0.112462006,0.765957447,0.027355623,0.03343465,0.112462006,0.765957447
4076,2620,Northeast,6,6,6,9,7,9,6,6,6,56.38%,56.5%,56.5%,0,0.008902077,0.430267062,0.551928783,0.00952381,0,0.431746032,0.555555556,0.00952381,0,0.431746032,0.555555556
4078,130,Metro,12,12,9,11,12,10,12,12,7,4.66%,6.0%,6.0%,0.094972067,0.013035382,0.115456238,0.731843575,0.076775432,0.019193858,0.117082534,0.744721689,0.076775432,0.019193858,0.117082534,0.744721689
2035,70,Metro,9,9,6,8,9,6,9,9,8,46.99%,44.7%,44.7%,0.036144578,0,0.513253012,0.414457831,0.035040431,0.005390836,0.490566038,0.433962264,0.035040431,0.005390836,0.490566038,0.433962264
6132,2690,Pikes Peak,6,6,6,6,7,6,10,9,10,73.02%,72.7%,72.7%,0.009433962,0.018867925,0.577830189,0.363207547,0.011695906,0.025341131,0.576998051,0.358674464,0.011695906,0.025341131,0.576998051,0.358674464
6133,1420,Metro,9,9,8,9,9,9,9,7,9,22.47%,23.7%,23.7%,0.01826484,0.01826484,0.146118721,0.757990868,0.024663677,0.013452915,0.16367713,0.751121076,0.024663677,0.013452915,0.16367713,0.751121076
6135,1420,Metro,9,9,8,8,9,9,9,9,8,13.59%,13.3%,13.3%,0.007692308,0.002564103,0.130769231,0.78974359,0.014527845,0.004842615,0.13559322,0.779661017,0.014527845,0.004842615,0.13559322,0.779661017
6138,1000,Pikes Peak,6,6,6,6,6,7,6,6,6,68.11%,68.1%,68.1%,0.016216216,0.124324324,0.189189189,0.603603604,0.015296367,0.141491396,0.166347992,0.594646272,0.015296367,0.141491396,0.166347992,0.594646272
5660,3120,North Central,6,9,5,7,10,6,9,10,9,32.07%,29.0%,29.0%,0.025104603,0.005578801,0.375174338,0.570432357,0.028619529,0.005050505,0.321548822,0.612794613,0.028619529,0.005050505,0.321548822,0.612794613
